組み合わせ,共起回数
"為る, 為る, 統一",58
"サイズ-size, 為る",39
"為る, 集団",52
"事故, 為る",55
"びびる, 為る",33
"刑事, 為る",46
"友人, 為る",45
"地, 為る",42
"為る, 異常",73
"ハウス-house, 為る",30
"厳しい, 無い",32
"厳しい, 為る, 無い",47
"厳しい, 為る",54
"厳しい, 為る, 為る",36
"当たる, 為る",43
"言う, 隠す",36
"為る, 言う, 隠す",56
"為る, 隠す",67
"為る, 為る, 隠す",51
"為る, 部屋",54
"為る, 遊ぶ",70
"為る, 空気",53
"出し, 無い",35
"出し, 為る, 無い",52
"出し, 為る",61
"出し, 為る, 為る",57
"スルー-through, 無い",30
"スルー-through, 為る, 無い",73
"スルー-through, 言う",31
"スルー-through, 為る, 言う",59
"スルー-through, 為る",110
"スルー-through, 為る, 為る",118
"フォロー-follow, 為る",91
"危機, 為る",42
"体調, 為る",47
"歴史, 無い",41
"歴史, 為る, 無い",57
"歴史, 為る",65
"歴史, 為る, 為る",55
"勉強, 無い, 言う",39
"勉強, 為る, 無い, 言う",42
"勉強, 為る, 無い",42
"勉強, 言う",42
"勉強, 為る, 言う",59
"勉強, 為る",71
"勉強, 為る, 為る",56
"為る, 鷲",45
"信頼, 為る",67
"タイトル-title, 為る",32
"事, 向き合う, 言う",34
"事, 向き合う, 為る, 言う",45
"向き合う, 為る, 言う",43
"事, 向き合う, 無い",49
"事, 向き合う, 為る, 無い",55
"事, 向き合う, 為る",60
"事, 向き合う, 為る, 為る",35
"向き合う, 無い",47
"向き合う, 為る, 無い",55
"向き合う, 為る",59
"向き合う, 為る, 為る",33
"為る, 為る, 言う, 黙る",40
"為る, 為る, 無い, 言う, 黙る",41
"為る, 無い, 言う, 黙る",67
"為る, 無い, 無い, 言う, 黙る",62
"無い, 言う, 黙る",59
"無い, 無い, 言う, 黙る",57
"無い, 黙る",43
"為る, 無い, 黙る",60
"為る, 黙る",76
"為る, 為る, 黙る",80
"為る, 離れる",39
"危険, 為る",58
"為る, 足る",32
"振り, 為る",101
"ニイガタ, 為る",31
"タロウ, 為る",36
"嫌がらせ, 為る",99
"自, 言う",31
"為る, 自, 言う",36
"為る, 自",53
"為る, 部",39
"文字, 言う",36
"文字, 為る, 言う",60
"文字, 為る",58
"文字, 為る, 為る",51
"年齢, 言う",32
"年齢, 為る, 言う",46
"年齢, 為る",55
"夫, 言う",38
"夫, 為る, 言う",78
"夫, 為る",72
"夫, 為る, 為る",66
"取れる, 無い",31
"取れる, 為る, 無い",34
"取れる, 為る",53
"取れる, 為る, 為る",39
"兄, 為る",46
"為る, 送る",49
"流れる, 為る",40
"始まる, 為る",33
"宣言, 無い",30
"宣言, 為る, 無い",64
"事態, 宣言",33
"事態, 宣言, 為る",54
"宣言, 為る",97
"宣言, 為る, 為る",134
"時点, 無い, 無い, 言う",30
"時点, 為る, 無い, 言う",47
"時点, 為る, 言う",47
"時点, 為る, 為る, 言う",37
"時点, 無い",44
"時点, 為る, 無い",38
"時点, 為る",56
"時点, 為る, 為る",41
"言う, 調べる",39
"為る, 言う, 調べる",44
"為る, 調べる",59
"為る, 為る, 調べる",35
"法, 言う",33
"法, 為る, 言う",44
"法, 為る",66
"法, 為る, 為る",43
"無い, 遣る気",35
"為る, 無い, 遣る気",37
"為る, 遣る気",38
"基本, 無い",30
"基本, 為る, 無い",52
"基本, 言う",31
"基本, 為る, 言う",30
"基本, 為る",58
"基本, 為る, 為る",48
"実際, 無い, 言う",36
"実際, 為る, 無い, 言う",47
"実際, 為る, 無い",53
"実際, 為る, 為る, 無い",49
"実際, 思う",34
"実際, 思う, 為る",75
"実際, 言う",46
"実際, 為る, 言う",66
"実際, 為る",85
"実際, 為る, 為る",90
"ねたばれ, 無い",33
"ねたばれ, 為る",41
"向かう, 無い",30
"向かう, 為る, 無い",39
"向かう, 為る",46
"向かう, 為る, 為る",35
"決まる, 言う",37
"決まる, 為る, 言う",51
"決まる, 為る",51
"友達, 為る",76
"無い, 筋, 言う",49
"為る, 無い, 筋, 言う",60
"為る, 筋, 言う",54
"為る, 為る, 筋, 言う",48
"無い, 筋",46
"為る, 無い, 筋",53
"為る, 筋",57
"為る, 為る, 筋",41
"兄弟, 無い",31
"兄弟, 為る",31
"リスク-risk, 感染",33
"リスク-risk, 感染, 為る",85
"リスク-risk, 為る",83
"リスク-risk, 為る, 為る",89
"崩壊, 為る",84
"受け入れる, 無い, 言う",32
"受け入れる, 為る, 無い, 言う",61
"受け入れる, 為る, 無い",62
"受け入れる, 為る, 為る, 無い",53
"受け入れる, 言う",43
"受け入れる, 為る, 言う",61
"受け入れる, 為る",74
"受け入れる, 為る, 為る",55
"為る, 鬼",30
"者, 言う",30
"為る, 者, 言う",55
"為る, 者",70
"為る, 為る, 者",56
"怒り, 為る",82
"事, 犯罪",32
"事, 為る, 犯罪",88
"犯罪, 言う",37
"為る, 犯罪, 言う",65
"為る, 犯罪",81
"為る, 為る, 犯罪",86
"亡くなる, 無い",31
"亡くなる, 為る, 無い",47
"亡くなる, 言う",33
"亡くなる, 為る, 言う",40
"亡くなる, 為る",58
"亡くなる, 為る, 為る",47
"為る, 続く",54
"下がる, 無い",30
"下がる, 為る, 無い",38
"下がる, 為る",59
"下がる, 為る, 為る",50
"味噌, 無い",30
"味噌, 為る, 無い",39
"味噌, 為る",44
"味噌, 為る, 為る",40
"失う, 無い",35
"失う, 為る, 無い",35
"失う, 為る",65
"失う, 為る, 為る",37
"我慢, 無い",43
"我慢, 為る, 無い",92
"我慢, 言う, 言う",35
"我慢, 為る, 言う, 言う",64
"我慢, 為る, 言う",98
"我慢, 為る, 為る, 言う",97
"我慢, 為る",101
"我慢, 為る, 為る",91
"勘弁, 為る",76
"利く, 為る",47
"くっ付く, 言う",31
"くっ付く, 為る, 言う",30
"くっ付く, 無い",43
"くっ付く, 為る, 無い",59
"くっ付く, 為る",58
"くっ付く, 為る, 為る",36
"悲惨, 為る",46
"幸せ, 無い",30
"幸せ, 為る",43
"幸せ, 為る, 為る",47
"ドクター-doctor, 為る",38
"続編, 言う",31
"為る, 続編",35
"サッポロ, サッポロ, 五輪, 五輪, 五輪, 五輪, 反対, 反対, 招致",54
"サッポロ, サッポロ, 五輪, 五輪, 五輪, 五輪, 反対, 反対, 招致, 為る",252
"サッポロ, サッポロ, 五輪, 五輪, 五輪, 反対, 反対, 招致, 為る",567
"サッポロ, サッポロ, 五輪, 五輪, 五輪, 反対, 反対, 招致, 為る, 為る",1017
"サッポロ, サッポロ, 五輪, 五輪, 反対, 反対, 招致, 為る",798
"サッポロ, サッポロ, 五輪, 五輪, 反対, 反対, 招致, 為る, 為る",1254
"サッポロ, サッポロ, 五輪, 反対, 反対, 招致, 為る",678
"サッポロ, サッポロ, 五輪, 反対, 反対, 招致, 為る, 為る",915
"サッポロ, サッポロ, 反対, 反対, 招致, 為る",240
"サッポロ, サッポロ, 反対, 反対, 招致, 為る, 為る",291
"サッポロ, 五輪, 五輪, 五輪, 五輪, 反対, 反対, 招致",99
"サッポロ, 五輪, 五輪, 五輪, 五輪, 反対, 反対, 招致, 為る",477
"サッポロ, 五輪, 五輪, 五輪, 反対, 反対, 招致, 為る",1025
"サッポロ, 五輪, 五輪, 五輪, 反対, 反対, 招致, 為る, 為る",1929
"サッポロ, 五輪, 五輪, 反対, 反対, 招致, 為る",1296
"サッポロ, 五輪, 五輪, 反対, 反対, 招致, 為る, 為る",2226
"サッポロ, 五輪, 反対, 反対, 招致, 為る",999
"サッポロ, 五輪, 反対, 反対, 招致, 為る, 為る",1485
"サッポロ, 反対, 反対, 招致, 為る",341
"サッポロ, 反対, 反対, 招致, 為る, 為る",441
"五輪, 五輪, 五輪, 五輪, 反対, 反対, 招致",48
"五輪, 五輪, 五輪, 五輪, 反対, 反対, 招致, 為る",234
"五輪, 五輪, 五輪, 反対, 反対, 招致, 為る",497
"五輪, 五輪, 五輪, 反対, 反対, 招致, 為る, 為る",951
"五輪, 五輪, 反対, 反対, 招致, 為る",606
"五輪, 五輪, 反対, 反対, 招致, 為る, 為る",1078
"五輪, 反対, 反対, 招致, 為る",456
"五輪, 反対, 反対, 招致, 為る, 為る",701
"反対, 反対, 招致, 為る",158
"反対, 反対, 招致, 為る, 為る",205
"サッポロ, サッポロ, 五輪, 五輪, 五輪, 五輪, 反対, 招致",56
"サッポロ, サッポロ, 五輪, 五輪, 五輪, 五輪, 反対, 招致, 為る",254
"サッポロ, サッポロ, 五輪, 五輪, 五輪, 反対, 招致, 為る",584
"サッポロ, サッポロ, 五輪, 五輪, 五輪, 反対, 招致, 為る, 為る",1026
"サッポロ, サッポロ, 五輪, 五輪, 反対, 招致, 為る",834
"サッポロ, サッポロ, 五輪, 五輪, 反対, 招致, 為る, 為る",1260
"サッポロ, サッポロ, 五輪, 反対, 招致, 為る",709
"サッポロ, サッポロ, 五輪, 反対, 招致, 為る, 為る",900
"サッポロ, サッポロ, 反対, 招致, 為る",250
"サッポロ, サッポロ, 反対, 招致, 為る, 為る",279
"サッポロ, 五輪, 五輪, 五輪, 五輪, 反対, 招致",103
"サッポロ, 五輪, 五輪, 五輪, 五輪, 反対, 招致, 為る",481
"サッポロ, 五輪, 五輪, 五輪, 反対, 招致, 為る",1058
"サッポロ, 五輪, 五輪, 五輪, 反対, 招致, 為る, 為る",1950
"サッポロ, 五輪, 五輪, 反対, 招致, 為る",1368
"サッポロ, 五輪, 五輪, 反対, 招致, 為る, 為る",2259
"サッポロ, 五輪, 反対, 招致, 為る",1060
"サッポロ, 五輪, 反対, 招致, 為る, 為る",1485
"サッポロ, 反対, 招致, 為る",359
"サッポロ, 反対, 招致, 為る, 為る",429
"五輪, 五輪, 五輪, 五輪, 反対, 招致",50
"五輪, 五輪, 五輪, 五輪, 反対, 招致, 為る",236
"五輪, 五輪, 五輪, 反対, 招致, 為る",517
"五輪, 五輪, 五輪, 反対, 招致, 為る, 為る",966
"五輪, 五輪, 反対, 招致, 為る",653
"五輪, 五輪, 反対, 招致, 為る, 為る",1110
"五輪, 反対, 招致, 為る",500
"五輪, 反対, 招致, 為る, 為る",718
"反対, 招致, 為る",174
"反対, 招致, 為る, 為る",205
"サッポロ, サッポロ, 招致, 為る, 為る, 為る",52
"サッポロ, サッポロ, 五輪, 招致, 為る, 為る, 為る",203
"サッポロ, サッポロ, 五輪, 招致, 為る, 為る",315
"サッポロ, サッポロ, 五輪, 五輪, 招致, 為る, 為る",432
"サッポロ, サッポロ, 五輪, 招致, 為る",274
"サッポロ, サッポロ, 五輪, 五輪, 招致, 為る",306
"サッポロ, サッポロ, 五輪, 招致",101
"サッポロ, サッポロ, 五輪, 五輪, 招致",96
"サッポロ, 招致, 為る, 為る, 為る, 為る",34
"サッポロ, 五輪, 招致, 為る, 為る, 為る, 為る",160
"サッポロ, 五輪, 招致, 為る, 為る, 為る",389
"サッポロ, 五輪, 五輪, 招致, 為る, 為る, 為る",673
"サッポロ, 五輪, 招致, 為る, 為る",536
"サッポロ, 五輪, 五輪, 招致, 為る, 為る",784
"サッポロ, 五輪, 招致, 為る",436
"サッポロ, 五輪, 五輪, 招致, 為る",515
"サッポロ, 五輪, 招致",166
"サッポロ, 五輪, 五輪, 招致",157
"招致, 為る, 為る, 為る",50
"五輪, 招致, 為る, 為る, 為る",201
"五輪, 招致, 為る, 為る",272
"五輪, 五輪, 招致, 為る, 為る",393
"五輪, 招致, 為る",231
"五輪, 五輪, 招致, 為る",258
"五輪, 招致",103
"五輪, 五輪, 招致",86
"レシピ-recipe, 為る",31
"レシピ-recipe, 作る",35
"為る, 猫",36
"さっき, 為る",45
"場所, 居る",32
"場所, 為る",46
"場所, 為る, 為る",39
"次, 為る",54
"歌, 為る",37
"エンタメ-entertainment, 思う, 言う, 言う",30
"エンタメ-entertainment, 思う, 為る, 言う",43
"エンタメ-entertainment, 思う, 為る",53
"エンタメ-entertainment, 思う, 為る, 為る",45
"エンタメ-entertainment, 無い, 言う",42
"エンタメ-entertainment, 為る, 無い, 言う",55
"エンタメ-entertainment, 為る, 無い",74
"エンタメ-entertainment, 為る, 為る, 無い",47
"エンタメ-entertainment, 言う, 言う",40
"エンタメ-entertainment, 為る, 言う, 言う",39
"エンタメ-entertainment, 為る, 言う",65
"エンタメ-entertainment, 為る, 為る, 言う",30
"エンタメ-entertainment, 為る",80
"エンタメ-entertainment, 為る, 為る",57
"為る, 関連",72
"事件, 為る",60
"事, 無い, 疑う",30
"事, 為る, 無い, 疑う",41
"為る, 無い, 疑う",49
"事, 疑う",35
"事, 為る, 疑う",36
"疑う, 言う",39
"為る, 疑う, 言う",42
"為る, 疑う",65
"為る, 為る, 疑う",33
"人類, 為る",63
"癖, 言う",43
"為る, 癖, 言う",75
"為る, 癖",74
"為る, 為る, 癖",83
"為る, 開ける",46
"医師, 無い",36
"医師, 為る, 無い",60
"医師, 為る",74
"医師, 為る, 為る",73
"感動, 為る",100
"教える, 為る",60
"競技, 言う",30
"為る, 競技, 言う",31
"事, 競技",33
"事, 為る, 競技",30
"五輪, 競技",47
"五輪, 為る, 競技",60
"為る, 競技",70
"為る, 為る, 競技",49
"ウイルス-virus, 感染, 無い",35
"ウイルス-virus, 感染, 為る, 無い",139
"ウイルス-virus, 感染, 為る",84
"ウイルス-virus, 感染, 為る, 為る",121
"ウイルス-virus, 無い",39
"ウイルス-virus, 為る, 無い",101
"ウイルス-virus, 為る",84
"ウイルス-virus, 為る, 為る",89
"払う, 無い",33
"払う, 為る, 無い",50
"払う, 為る",70
"払う, 為る, 為る",53
"為る, 経済",60
"失礼, 言う",31
"失礼, 為る, 言う",44
"失礼, 無い",33
"失礼, 為る, 無い",42
"失礼, 為る",65
"失礼, 為る, 為る",59
"保険, 健康",31
"保険, 健康, 為る",41
"保険, 為る",72
"保険, 為る, 為る",44
"本邦, 無い",35
"本邦, 為る, 無い",51
"本邦, 言う",37
"本邦, 為る, 言う",50
"本邦, 為る",64
"本邦, 為る, 為る",39
"暑い, 無い",32
"学校, 言う",32
"学校, 為る, 言う",41
"学校, 無い",36
"学校, 為る, 無い",48
"学校, 為る",60
"学校, 為る, 為る",30
"殴る, 為る",56
"無い, 言う, 違い",46
"為る, 無い, 言う, 違い",93
"為る, 言う, 違い",70
"為る, 為る, 言う, 違い",61
"無い, 違い",46
"為る, 無い, 違い",69
"為る, 違い",72
"為る, 為る, 違い",57
"フェミ-外国, 言う, 言う",37
"フェミ-外国, 為る, 言う, 言う",63
"フェミ-外国, 為る, 言う",73
"フェミ-外国, 為る, 為る, 言う",38
"フェミ-外国, 為る",65
"フェミ-外国, 為る, 為る",34
"抵抗, 有る",31
"抵抗, 有る, 為る",54
"抵抗, 言う",33
"抵抗, 為る, 言う",57
"抵抗, 為る",92
"抵抗, 為る, 為る",69
"事, 完璧, 無い, 無い, 無い",38
"事, 完璧, 為る, 無い, 無い",72
"事, 完璧, 為る, 為る, 無い, 無い",88
"事, 完璧, 為る, 無い",110
"事, 完璧, 為る, 為る, 無い",130
"事, 完璧, 為る",78
"事, 完璧, 為る, 為る",94
"完璧, 無い, 無い",43
"完璧, 為る, 無い, 無い",84
"完璧, 為る, 無い",110
"完璧, 為る, 為る, 無い",117
"完璧, 為る",81
"完璧, 為る, 為る",87
"事, 事, 事, 事, 同人",30
"事, 事, 事, 事, 同人, 為る",60
"事, 事, 事, 事, 同人, 無い",90
"事, 事, 事, 事, 同人, 為る, 無い",60
"事, 事, 事, 同人, 為る, 為る",41
"事, 事, 事, 同人, 為る, 為る, 無い",120
"事, 事, 事, 同人, 為る, 無い",240
"事, 事, 事, 同人, 為る, 無い, 無い",240
"事, 事, 事, 同人, 無い",120
"事, 事, 事, 同人, 無い, 無い",120
"事, 事, 同人, 為る, 為る",33
"事, 事, 同人, 為る, 為る, 無い",90
"事, 事, 同人, 為る, 無い",193
"事, 事, 同人, 為る, 無い, 無い",202
"事, 事, 同人, 無い",104
"事, 事, 同人, 無い, 無い",112
"事, 同人, 為る",49
"事, 同人, 為る, 無い",110
"事, 同人, 無い",74
"事, 同人, 無い, 無い",85
"同人, 無い, 無い",42
"同人, 為る, 無い, 無い",53
"同人, 為る, 無い",58
"同人, 為る",54
"言う, 電話",33
"為る, 言う, 電話",46
"為る, 電話",79
"為る, 為る, 電話",47
"細かい, 過ぎる",38
"為る, 細かい, 過ぎる",34
"為る, 細かい",50
"戻る, 無い",30
"戻る, 為る, 無い",33
"戻る, 為る",51
"為る, 詰まる",42
"為る, 為る, 詰まる",52
"無い, 詰まる",43
"有る, 趣味",31
"有る, 言う, 趣味",43
"為る, 無い, 趣味",36
"為る, 無い, 言う, 趣味",36
"為る, 言う, 趣味",50
"無い, 趣味",47
"無い, 言う, 趣味",50
"言う, 趣味",49
"無い, 選挙",37
"為る, 無い, 選挙",50
"為る, 選挙",67
"為る, 為る, 選挙",45
"カード-card, 為る",62
"力, 無い",31
"力, 為る, 無い",40
"力, 言う",37
"力, 為る, 言う",62
"力, 為る",58
"力, 為る, 為る",33
"積む, 買う",33
"有る, 積む, 買う",44
"為る, 積む",38
"有る, 積む",38
"無い, 答える, 言う",37
"為る, 無い, 答える, 言う",54
"為る, 答える, 言う",51
"無い, 答える",51
"為る, 無い, 答える",67
"為る, 答える",64
"為る, 為る, 答える",39
"無い, 言い訳, 言う",42
"為る, 無い, 言い訳, 言う",69
"為る, 無い, 言い訳",68
"為る, 為る, 無い, 言い訳",41
"言い訳, 言う",52
"為る, 言い訳, 言う",103
"為る, 言い訳",97
"為る, 為る, 言い訳",88
